"Data Source","World Development Indicators",

"Last Updated Date","2024-02-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Lao PDR","LAO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3421592712402","","42.8611907958984","","39.6701011657715","42.3901786804199","47.1163291931152","","54.9803886413574","57.985408782959","62.5615196228027","68.2543869018555","67.0233306884766","67.0535430908203","67.6698379516602","67.8940887451172","69.1225509643555","72.9880905151367","76.9755935668945","79.4891662597656","81.0982208251953","82.1803207397461","84.5375823974609","89.3581085205078","92.9614868164062","98.3839721679688","100.343330383301","101.072700500488","99.6043472290039","100.821891784668","98.2439804077148","93.520378112793","90.9710693359375","90.1808242797852","89.0527038574219",
"Lebanon","LBN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.483268737793","69.0374221801758","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","27.8589305877686","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7500915527344","","58.6805686950684","58.5785102844238","","63.9139785766602","","","58.0902481079102","","60.8017692565918","57.244010925293","","","","","",
"Libya","LBY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","44.4234199523926","78.2610397338867","66.8478927612305","76.8301086425781","89.9850616455078","81.860237121582","85.6207275390625","87.3916320800781","87.1295776367188","84.8444595336914","90.9416885375977","","104.358726501465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","112.085243225098","106.066116333008","","","","","","108.236251831055","100.351066589355","","105.105918884277","","","","","","","","","108.394271850586","107.972930908203","107.170372009277","102.232139587402","108.303573608398","107.597969055176","98.3707275390625","98.9440002441406","94.3383636474609","95.9368667602539","95.5991897583008","93.2018280029297","98.1069030761719","","93.6021728515625","89.6482772827148","91.5059509277344","92.8542098999023","89.7602615356445","","103.218170166016",
"Latin America & Caribbean","LCN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","66.7592391967773","69.0500335693359","63.4702606201172","65.4163208007812","66.8387985229492","67.5278015136719","68.0204162597656","70.1314468383789","71.1447296142578","72.9396667480469","74.6011734008789","75.5962905883789","76.9127502441406","78.484748840332","80.1934280395508","80.0540084838867","81.7332611083984","82.6001205444336","83.0124435424805","83.6936187744141","84.4833679199219","85.3908233642578","87.3010482788086","87.354606628418","86.8258819580078","87.4482269287109","87.9698867797852","88.7861404418945","89.7497863769531","90.20068359375","90.6361618041992","90.4667892456055","91.656608581543","91.898063659668","92.4840774536133","93.0928497314453","94.0318374633789","94.9786224365234","94.9760971069336","95.3559494018555","95.7089614868164","95.7870788574219","96.7715377807617","96.8072509765625","97.3422317504883","95.9592132568359","95.4451522827148","94.5148315429688","93.7482528686523","93.5933837890625","94.0604782104492","94.8043518066406","94.9711532592773",
"Least developed countries: UN classification","LDC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","34.1550788879395","34.3714408874512","35.3920097351074","35.6532897949219","36.3521614074707","36.8825416564941","35.1767997741699","35.9658203125","36.5624809265137","37.1223487854004","38.0709114074707","39.2790412902832","40.1197814941406","42.4436416625977","40.9724617004395","41.4737815856934","41.4948196411133","41.3077011108398","41.0833702087402","42.114559173584","42.8687210083008","42.6354293823242","43.6833686828613","43.2645111083984","43.7818984985352","44.6246299743652","44.8655815124512","44.9429016113281","46.0300788879395","46.9175491333008","48.7113914489746","50.5633392333984","52.1951904296875","53.7046585083008","56.3205795288086","57.9085807800293","59.0545616149902","60.8839302062988","64.5975036621094","65.05078125","65.167236328125","65.4417419433594","65.4511032104492","65.6829528808594","65.5654525756836","66.2396774291992","66.8650817871094","67.666618347168","67.7267379760742","68.3496398925781","69.0600967407227","",
"Low income","LIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","37.0142288208008","36.453441619873","37.0658416748047","37.7187118530273","38.1993103027344","38.9745292663574","39.7793312072754","40.9893188476562","41.5955200195312","41.9311599731445","42.2564811706543","43.3078994750977","43.7548484802246","43.0627593994141","43.5088310241699","43.1689414978027","43.4174499511719","42.5219802856445","41.650318145752","41.4699783325195","42.0680694580078","42.3309593200684","41.9801902770996","42.3590507507324","41.2081985473633","41.1960716247559","41.8133201599121","41.5371589660645","41.2927703857422","41.4497299194336","42.5019187927246","44.6446914672852","46.4541397094727","48.6683082580566","49.8410301208496","52.7078704833984","54.0927696228027","55.3019599914551","57.8643989562988","61.0687103271484","61.714729309082","61.3886299133301","61.7843208312988","60.6403388977051","61.3778610229492","61.7072792053223","62.9876708984375","63.7034683227539","64.8412628173828","65.3977890014648","66.1033401489258","67.0061798095703","66.7105026245117",
"Liechtenstein","LIE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.804122924805","98.6014022827148","111.450378417969","88.3002166748047","113.106796264648","95.730339050293","107.969146728516","106.930686950684","101.243782043457","106.201553344727","","102.586212158203","92.6952133178711","102.842376708984","91.6230392456055","108.179420471191","97.814208984375","89.8823471069336","106.779663085938","",
"Sri Lanka","LKA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","64.5187835693359","","80.8488922119141","","73.1283874511719","71.0388717651367","42.7832908630371","59.0057792663574","74.6774520874023","78.0416107177734","84.9709625244141","92.9322204589844","87.0068588256836","85.8522186279297","89.610969543457","91.9014205932617","92.6039428710938","92.1939392089844","","94.3084564208984","93.7467575073242","96.7997665405273","96.1793823242188","","","","","","98.8871688842773","","","103.639060974121","107.363800048828","101.221389770508","","97.3778533935547","97.3986434936523","95.5924224853516","91.6855163574219","91.4341201782227","97.0429763793945","97.2052841186523","94.7109985351562","95.9955596923828","95.3030700683594","95.0213775634766","96.0217666625977","97.0510177612305","","95.8618850708008","96.5811538696289","98.5569839477539","",
"Lower middle income","LMC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","50.1175918579102","50.1153297424316","50.1515998840332","51.1062202453613","51.5600395202637","52.6722297668457","53.4876289367676","53.9174194335938","54.8848991394043","55.5315895080566","56.9187698364258","58.4359893798828","59.7128486633301","60.9826812744141","62.6596717834473","63.4614906311035","64.2177429199219","65.1484909057617","66.3150787353516","66.9387512207031","68.002067565918","68.8547134399414","69.3370590209961","70.163948059082","70.7546463012695","71.6465377807617","71.4839935302734","71.199462890625","71.0143814086914","71.0874633789062","72.6035003662109","73.7920989990234","74.8948516845703","76.7221527099609","78.512580871582","80.5461807250977","81.8862915039062","82.799560546875","83.8013076782227","84.8978500366211","84.5263977050781","83.685432434082","84.6643295288086","85.2312622070312","86.2633895874023","86.5783233642578","86.5045928955078","86.4361114501953","86.4734573364258","85.6752700805664","86.540641784668","87.1104431152344","93.1407470703125",
"Low & middle income","LMY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","70.6078720092773","68.3934097290039","67.3237380981445","67.1680221557617","72.2365493774414","75.1444778442383","74.130256652832","74.6595764160156","74.8421096801758","74.8106689453125","77.1692199707031","77.8082504272461","78.7079467773438","78.8507995605469","79.6955413818359","80.0568466186523","80.0519485473633","79.4085083007812","79.6865081787109","79.1242523193359","78.5408782958984","77.7667083740234","76.8074569702148","77.061637878418","76.4691390991211","78.3478775024414","77.534538269043","77.6790924072266","77.7839736938477","77.8369522094727","78.4211807250977","79.1970901489258","80.046760559082","80.5370330810547","81.4189376831055","82.6681365966797","83.2609024047852","84.561767578125","86.6178131103516","87.5627975463867","87.2535934448242","86.3143768310547","86.3374099731445","86.5326232910156","86.2451477050781","85.8575820922852","86.5688095092773","86.3675689697266","86.5197982788086","86.1744689941406","86.3026504516602","87.1664428710938","90.244270324707",
"Lesotho","LSO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","31.8127098083496","34.9243392944336","38.4438514709473","47.3892517089844","50.212158203125","47.0915908813477","43.9062805175781","44.5284805297852","45.7905006408691","45.6087417602539","46.74951171875","47.2262992858887","48.4346313476562","48.6188697814941","48.4610900878906","48.2612991333008","50.7938385009766","52.6529808044434","52.691291809082","54.8294792175293","55.6285781860352","58.0837287902832","58.1723785400391","60.5756492614746","64.2152404785156","61.4876289367676","60.4157791137695","60.7080383300781","59.8333396911621","57.8938407897949","60.2340812683105","62.3242301940918","65.4013824462891","68.2907028198242","64.4458389282227","83.8619079589844","80.6764068603516","78.1830596923828","77.6428298950195","79.7661972045898","80.0388336181641","79.9042892456055","81.1170120239258","80.4921722412109","79.3446273803711","81.1535415649414","","","","","","",
"Late-demographic dividend","LTE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.880279541016","100.522773742676","98.5240631103516","95.3815994262695","92.1005706787109","91.3448104858398","88.5970687866211","93.9515991210938","91.6236801147461","92.3947677612305","92.5949630737305","92.7914276123047","93.2060012817383","93.5718536376953","93.351692199707","93.3336181640625","93.498893737793","93.5186996459961","93.7629089355469","96.0394897460938","100.957389831543","101.257362365723","100.865837097168","99.0631637573242","96.3981323242188","96.7920227050781","93.4134826660156","91.9606018066406","93.4068603515625","95.2070693969727","95.8837966918945","95.9114532470703","94.0202026367188","95.5959091186523","95.6911392211914",
"Lithuania","LTU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3476486206055","93.0030975341797","94.0505905151367","","97.5712585449219","101.903190612793","102.720626831055","102.567527770996","101.366767883301","103.257659912109","102.04354095459","102.381988525391","104.214706420898","98.4268264770508","99.0762710571289","99.3639831542969","99.0966567993164","101.103492736816","101.388000488281","100.75016784668","100.735023498535","101.889976501465","102.001159667969","104.285598754883","104.260269165039","103.634483337402","103.090629577637","",
"Luxembourg","LUX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","83.223991394043","81.6737518310547","84.2425384521484","84.2967376708984","83.9667205810547","","","","80.6641387939453","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8622589111328","83.3306732177734","83.7227478027344","83.8762512207031","81.5906524658203","80.5688018798828","79.0113525390625","78.4026489257812","76.6966171264648","77.8626022338867","77.3051834106445","76.8128814697266","",
"Latvia","LVA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4172592163086","73.4571380615234","85.6466217041016","","100.174598693848","99.4299468994141","100.466987609863","99.5671768188477","101.008308410645","104.956962585449","102.003349304199","102.693878173828","101.664962768555","102.378616333008","101.090270996094","102.192756652832","99.7660064697266","98.5328674316406","99.4163284301758","100.357841491699","100.010948181152","98.0600967407227","99.3118133544922","98.3991394042969","98.3075332641602","98.3287582397461","98.0715408325195","",
"Macao SAR, China","MAC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.551452636719","","99.9150009155273","94.4851608276367","","","","","","93.1872024536133","97.0946426391602","104.197692871094","105.239418029785","102.181922912598","105.514350891113","95.6260681152344","98.9713363647461","98.0805511474609","101.618797302246","103.698661804199","104.220977783203","108.531791687012","110.224998474121","100.33332824707","97.7368392944336","89.4358978271484","95.7631607055664","89.5999984741211","82.75","85.1818237304688","91.7222213745117","89.1724090576172","83.9682464599609",
"St. Martin (French part)","MAF","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","28.068000793457","27.7302494049072","28.7399291992188","29.425609588623","31.4975109100342","34.1290588378906","36.225399017334","39.1983795166016","41.8368797302246","44.033130645752","45.13330078125","46.9148216247559","47.5327186584473","48.2219200134277","56.0850486755371","54.4303588867188","53.6040687561035","50.0832786560059","43.1302604675293","49.576961517334","46.172290802002","45.0894889831543","45.4701805114746","45.5825614929199","47.5817184448242","49.4687309265137","51.3537483215332","53.4587097167969","55.435791015625","58.6998596191406","60.3503608703613","62.0738487243652","66.0088806152344","74.0426025390625","79.8199081420898","84.0372009277344","83.8074417114258","81.3878326416016","79.1504898071289","82.4563827514648","87.2471313476562","95.4793472290039","93.8462524414062","95.4183883666992","95.7169036865234","94.2610397338867","91.4058609008789","91.3554306030273","94.3192291259766","96.9155807495117","100.300598144531","101.028228759766",
"Monaco","MCO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.122138977051","116.730041503906","","","","","","","","","","","","","","","","","","","","","","","","123.809516906738","","","","","","",
"Moldova","MDA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7865295410156","97.2611465454102","97.1417007446289","95.3808975219727","96.2239379882812","99.4899520874023","98.0302581787109","92.9134674072266","91.3765487670898","92.8158416748047","91.9796981811523","91.0996322631836","89.6388473510742","93.039436340332","109.139778137207","107.116340637207","106.576820373535","107.237510681152","101.800178527832","102.427383422852","104.109466552734","106.39990234375","107.633018493652",
"Madagascar","MDG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","25.3411808013916","27.9183597564697","27.6784896850586","","30.381290435791","","","","","","","","","","","","","35.6216316223145","33.8883018493652","33.782341003418","32.7446403503418","30.3397407531738","31.2682094573975","28.6623096466064","28.3780002593994","28.8074607849121","","29.1679000854492","32.1701316833496","35.0763206481934","34.3460502624512","34.3873901367188","38.0341491699219","43.5429801940918","55.1769981384277","54.0746917724609","58.3818588256836","64.9076232910156","72.1808319091797","69.2342376708984","70.1377105712891","68.4885177612305","67.5378723144531","67.4706878662109","67.60498046875","66.0451278686523","64.9911956787109","63.1228485107422","60.7599411010742","59.1633987426758","63.171989440918","59.328971862793",
"Maldives","MDV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.486000061035","","","","","","","","132.299575805664","123.411239624023","","105.179656982422","109.32202911377","104.890487670898","101.261581420898","93.0855484008789","89.1418533325195","94.6606369018555","94.8247680664062","97.057243347168","92.9155807495117","91.4787826538086","91.7524185180664","","","",
"Middle East & North Africa","MEA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","48.9163284301758","48.8594703674316","48.978931427002","50.4875183105469","51.7064895629883","55.0661582946777","57.1571617126465","59.6177291870117","59.3213882446289","55.8409194946289","59.3952903747559","62.939640045166","63.8231811523438","65.1626663208008","67.5101470947266","71.8529891967773","71.2568511962891","70.9545974731445","72.0187683105469","72.652458190918","74.4506988525391","75.5315093994141","77.0761337280273","77.9301300048828","78.1856231689453","79.8404769897461","80.4539031982422","80.7745819091797","81.3293380737305","81.9496994018555","81.6652297973633","83.0230484008789","82.8694763183594","83.4099731445312","86.8836288452148","89.1283264160156","86.1918182373047","87.3217926025391","89.2722091674805","87.7957534790039","88.4957809448242","88.6782302856445","89.3225631713867","86.4598007202148","86.1503829956055","85.6549224853516","85.0143203735352","84.6470031738281","85.4106826782227","85.9430084228516","87.3048629760742","87.5107498168945","87.3449783325195",
"Mexico","MEX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","67.8316192626953","69.5913925170898","74.7185363769531","74.7667007446289","79.4208602905273","82.8300704956055","86.0558319091797","88.5315780639648","90.2329025268555","94.9307174682617","94.8052062988281","96.5046997070312","95.2176513671875","93.1177978515625","92.9806137084961","91.7957000732422","91.0740737915039","92.1088562011719","92.3813781738281","93.8773803710938","97.3071136474609","98.4716720581055","97.9826278686523","","97.6176223754883","96.747428894043","97.5215225219727","98.7117385864258","98.2566299438477","99.7613067626953","100.493301391602","100.936187744141","101.777313232422","101.216407775879","99.7480926513672","100.050811767578","100.186973571777","106.491287231445","110.180541992188","111.539886474609","105.99284362793","104.702178955078","104.324859619141","102.369117736816","102.47265625","102.597717285156","102.820198059082","",
"Marshall Islands","MHL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.0260620117188","","","101.529258728027","84.914680480957","","83.8421401977539","87.707389831543","91.8773880004883","92.478889465332","91.7236099243164","","89.353889465332","","","","","98.4056701660156","","","117.966438293457","113.491249084473","109.699996948242","94.9475708007812",
"Middle income","MIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","73.0829162597656","70.8929824829102","69.7444381713867","69.5817337036133","74.6984634399414","77.6044464111328","76.5943984985352","77.1244964599609","77.3164978027344","77.3322677612305","79.7598190307617","80.3844833374023","81.3093719482422","81.543571472168","82.4530334472656","82.9096374511719","82.9496688842773","82.4248580932617","82.8713226318359","82.3698120117188","81.7031326293945","80.8203582763672","79.807502746582","80.055778503418","79.5071868896484","81.6657104492188","80.7415008544922","80.9676208496094","81.14306640625","81.2389068603516","81.9260025024414","82.6251220703125","83.4110794067383","84.004020690918","85.019889831543","86.1955490112305","86.8109512329102","88.2508316040039","90.3644638061523","91.1018295288086","90.7526321411133","89.805793762207","89.8376693725586","90.3403167724609","89.9948425292969","89.5836563110352","90.2798233032227","90.0088272094727","90.0577087402344","89.6236190795898","89.7050323486328","90.5993118286133","94.3065414428711",
"North Macedonia","MKD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2026977539062","92.139518737793","91.327018737793","93.5982666015625","94.7254486083984","98.3183670043945","99.5690231323242","98.2598266601562","97.568359375","96.9841232299805","96.0003890991211","93.1403884887695","91.9715270996094","88.8888931274414","88.0493698120117","88.4801406860352","88.0385971069336","","","","82.7749404907227","83.6259994506836","94.2571563720703","","93.0859603881836","93.0205764770508","90.1073532104492","89.2414398193359","90.8816833496094","",
"Mali","MLI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","9.99711990356445","9.0342903137207","9.33707046508789","10.086799621582","","11.3016395568848","13.4516496658325","12.477499961853","13.1329698562622","11.6565799713135","11.2460899353027","","11.3584299087524","10.8568801879883","10.3096399307251","9.46370029449463","9.29086971282959","8.87318992614746","","","","","","","","","","","","28.6628398895264","32.5493698120117","33.6304588317871","36.9321594238281","38.464958190918","40.2724189758301","45.5662803649902","48.3464584350586","51.5832901000977","53.249828338623","56.0999298095703","56.5069389343262","52.1180191040039","51.8661117553711","50.7712593078613","48.5098495483398","48.5724182128906","46.9308013916016","","","","","",
"Malta","MLT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","105.915107727051","121.214683532715","117.121757507324","130.334732055664","113.00560760498","91.1758422851562","110.844161987305","98.0159606933594","104.20426940918","104.911682128906","116.540428161621","100.21280670166","99.8456497192383","95.1985168457031","101.801803588867","100.519752502441","107.630523681641","99.6194381713867","103.797691345215","101.40869140625","102.067497253418","106.405891418457","102.437789916992","105.278747558594","102.956886291504","104.272888183594","102.296379089355","100.505577087402","99.0037078857422","104.964912414551","102.518051147461","102.375473022461","101.470588684082","101.766380310059","102.729476928711","102.032760620117","99.3296813964844","101.773422241211","95.6003494262695","102.043159484863","99.4022979736328","99.1396789550781","100.434013366699","99.1375122070312","98.2354431152344","98.2576675415039","99.4851684570312","100.409439086914","98.2835464477539","97.7966766357422","98.4732818603516","",
"Myanmar","MMR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","36.2088088989258","34.2955207824707","42.2534713745117","39.9231605529785","","","","","","","","","","","","","","","","","","","","","","","","","74.0782165527344","79.3667526245117","77.6823501586914","78.0184173583984","79.8667526245117","82.3989791870117","","88.9234924316406","90.2322463989258","92.4023590087891","92.8484497070312","94.0639877319336","","","","","","","","103.588432312012","","","","",
"Middle East & North Africa (excluding high income)","MNA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","48.762508392334","48.7033386230469","48.839298248291","50.5658683776855","51.9299583435059","55.5414199829102","57.698600769043","60.4402389526367","60.1369705200195","56.3575706481934","60.077278137207","63.7449989318848","64.5454177856445","65.8722610473633","68.3652877807617","73.041618347168","72.2416076660156","71.8208999633789","72.8415222167969","73.3772201538086","75.2238235473633","76.1907730102539","77.7847290039062","78.5490570068359","78.6389465332031","80.3458786010742","80.8119201660156","81.044921875","81.4795227050781","81.963249206543","81.4269332885742","82.8065719604492","82.4251174926758","82.8254165649414","86.4777679443359","88.8130187988281","85.4941711425781","86.7157135009766","88.928581237793","87.1474609375","87.9414825439453","88.1163024902344","88.8622589111328","85.6487121582031","85.1832427978516","84.4860229492188","83.8403167724609","83.3146133422852","84.2675094604492","84.8498764038086","86.4937515258789","86.8287887573242","86.6819686889648",
"Montenegro","MNE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.183952331543","95.3331680297852","","","97.7459564208984","96.7047882080078","96.8473968505859","96.089241027832","96.3401031494141","100.541206359863","97.2949371337891","104.169486999512",
"Mongolia","MNG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","95.3590316772461","99.5053176879883","98.1773529052734","","","97.6102981567383","","","","","","","","","","","","72.2540435791016","77.3034591674805","74.7586669921875","86.7099533081055","86.1917266845703","86.7894287109375","91.1155624389648","96.3195724487305","99.6426620483398","99.5769500732422","98.7808990478516","","","","","","","","","","99.2064743041992","96.7439193725586","93.2745208740234","97.2026443481445","96.7022552490234","97.0319900512695","90.7440338134766","95.7875595092773",
"Northern Mariana Islands","MNP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","8.7422399520874","","","","","","","","","35.6842193603516","27.9521999359131","33.0456809997559","33.1019706726074","44.4104881286621","33.2780914306641","27.2392406463623","28.0006103515625","30.2826499938965","30.3044700622559","27.8878803253174","28.1216697692871","28.1953392028809","27.4218292236328","","","","14.4112501144409","16.5642509460449","19.3441104888916","22.7311000823975","","30.1592197418213","42.5165710449219","42.0033493041992","46.4692306518555","59.7992897033691","56.9232215881348","60.3175392150879","56.42919921875","53.8298492431641","51.5952606201172","51.2974395751953","51.8305511474609","","49.803840637207","55.0001602172852","58.0135307312012","61.5411491394043","","73.4155120849609",
"Mauritania","MRT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","10.4088897705078","10.4689197540283","11.9284400939941","15.6990604400635","18.7804393768311","25.0739593505859","","28.8434505462646","","29.8269691467285","32.0315704345703","32.643009185791","37.8961181640625","33.6256408691406","28.2935791015625","31.9109306335449","30.5137596130371","31.5894603729248","31.1903591156006","32.097038269043","32.967700958252","37.2438201904297","42.738639831543","44.0923194885254","","43.963809967041","41.642879486084","","","39.5986785888672","40.751880645752","51.2210006713867","","66.4141006469727","","","68.9371795654297","70.495491027832","66.885986328125","66.717658996582","","64.4499816894531","69.655891418457","66.2812194824219","","","",
"Mauritius","MUS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","101.47437286377","91.9563522338867","101.473472595215","129.015960693359","97.7747421264648","95.499382019043","60.9042205810547","100.114311218262","100.699600219727","99.2571411132812","95.9852828979492","94.6665420532227","94.1202697753906","92.6490707397461","91.9993896484375","94.8082885742188","99.2308502197266","98.6313629150391","98.3407974243164","95.4500885009766","99.3422775268555","99.9858703613281","98.4662704467773","97.9967880249023","98.1535720825195","96.8239288330078","94.740119934082","97.9120101928711","95.1999969482422","95.5236968994141","95.5895080566406","96.4029235839844","97.8326263427734","98.2902221679688","97.1716003417969","98.3227005004883","97.6304779052734","95.8603820800781","98.8182067871094","",
"Malawi","MWI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","21.2901096343994","22.5529708862305","24.9349403381348","29.678840637207","30.9124794006348","32.9976501464844","33.3333282470703","35.6195907592773","34.8902893066406","34.4305114746094","32.6988906860352","33.9070587158203","33.3611717224121","33.7280387878418","27.5060691833496","28.1330795288086","29.78005027771","31.7140007019043","33.6505813598633","34.3034210205078","36.4773712158203","49.6407508850098","59.8375091552734","","","69.0040130615234","67.0260925292969","68.863639831543","72.6218566894531","","63.6511383056641","63.6665306091309","63.4621315002441","63.874641418457","68.8271789550781","69.6080780029297","69.3453521728516","71.0738677978516","73.9334487915039","78.0661315917969","76.8393478393555","","","","","76.2936706542969","","86.574348449707","",
"Malaysia","MYS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","87.9532165527344","","","","","","101.320083618164","98.4029312133789","98.1349029541016","101.835670471191","100.71842956543","97.5543670654297","","98.3947601318359","99.4134216308594","97.2676620483398","95.7504501342773","97.7484664916992","","100.005081176758","","","","","101.907707214355","100.204322814941","106.091003417969","","93.6772079467773","91.317497253418","93.4025421142578","97.3357391357422","95.3494110107422","95.9062805175781","99.6055068969727","101.761451721191","98.5872421264648","99.6830062866211","105.498718261719","100.878067016602","100.00846862793","99.4893035888672","96.0428314208984","93.7627334594727","92.4092025756836","93.6540908813477","100.255210876465","101.076362609863","95.1098937988281",
"North America","NAC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7848663330078","98.7845764160156","99.9342727661133","100.291702270508","100.680732727051","100.82576751709","100.834312438965",
"Namibia","NAM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.0316619873047","","77.6573104858398","74.9398803710938","85.1358413696289","","103.348533630371","100.799240112305","95.3438873291016","96.5315170288086","93.8753967285156","92.714729309082","80.310661315918","81.4859924316406","80.3017196655273","","80.084342956543","88.7957534790039","88.7267684936523","","92.3007125854492","92.923210144043","","","","","100.320167541504","","","","112.522033691406",
"New Caledonia","NCL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","97.6416320800781","96.1762466430664","94.9338073730469","86.4892501831055","88.7142486572266","83.2124404907227","87.3298416137695","85.7372207641602","97.3597412109375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
